Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
,0,27.4536739354601,1.0,0.011711534,0.4482883095,591.0,0.00075852505837555
1.0,2.5%,946515.5288258697,1.0,0.011212153499999999,0.44243521100000005,591.0,0.0007486213384094501
0.0,2.5%,324308.9386295512,1.0,0.011184236,0.4468956395,591.0,0.0007561685947545999
1.0,5.0%,1318594.5201956665,1.0,0.0111794375,0.43185311000000004,591.0,0.0007307159221657501
0.0,5.0%,313871.26658515114,1.0,0.011505178,0.442500412,591.0,0.00074873166159045
1.0,7.5%,1158924.4743326546,1.0,0.0114794355,0.4313372935,591.0,0.0007298431362097501
0.0,7.5%,334114.2240934237,1.0,0.0111973105,0.442252146,591.0,0.0007483115837563
1.0,10.0%,1405536.732226599,1.0,0.0111352185,0.43071432350000005,591.0,0.00072878904145515
0.0,10.0%,324308.9386295512,1.0,0.0112145435,0.44287060899999997,591.0,0.0007493580524534
1.0,12.5%,1538443.733531799,1.0,0.011254504,0.430841226,591.0,0.0007290037664974
0.0,12.5%,344551.8961378237,1.0,0.0112732255,0.440281774,591.0,0.0007449776209813
1.0,15.0%,16038433.915146306,1.0,0.011269513,0.43087389,591.0,0.0007290590355329
0.0,15.0%,334114.2240934237,1.0,0.0112799325,0.4430289315,591.0,0.00074962594162435
1.0,17.5%,12758840.968914077,1.0,0.0112402275,0.4296388135,591.0,0.00072696922758035
0.0,17.5%,345225.06814868934,1.0,0.0116792685,0.440889417,591.0,0.00074600578172585
1.0,20.0%,4125498.1229967778,1.0,0.011405515,0.431326546,591.0,0.00072982495093055
0.0,20.0%,334114.2240934237,1.0,0.011299383999999999,0.441273767,591.0,0.0007466561201353
1.0,22.5%,11713653.61825562,1.0,0.0112883875,0.4298668375,591.0,0.0007273550549915
0.0,22.5%,313871.26658515114,1.0,0.011731395499999998,0.444451859,591.0,0.0007520336023688499
1.0,25.0%,7286489.840251001,1.0,0.011507794,0.4331241435,591.0,0.0007328665710659499
0.0,25.0%,366773.5842483551,1.0,0.011256323499999998,0.444771216,591.0,0.0007525739695431
1.0,27.5%,13273308.47728699,1.0,0.0111238425,0.43274929500000003,591.0,0.0007322323096446
0.0,27.5%,313871.26658515114,1.0,0.011135840000000001,0.44338350800000004,591.0,0.0007502259018612
1.0,30.0%,7819662.553152197,1.0,0.011504753,0.429842744,591.0,0.000727314287648
0.0,30.0%,313871.26658515114,1.0,0.0110665585,0.4424323475,591.0,0.0007486164932317501
1.0,32.5%,5655016.004714387,1.0,0.0111254505,0.4337704705,591.0,0.0007339601869712
0.0,32.5%,355662.7401930894,1.0,0.011340392000000001,0.4485104895,591.0,0.0007589009974619
1.0,35.0%,8083191.987506557,1.0,0.0110817475,0.4356780305,591.0,0.0007371878688662999
0.0,35.0%,345225.06814868934,1.0,0.0111827985,0.4463944165,591.0,0.0007553205016920001
1.0,37.5%,11551328.697292756,1.0,0.011122244,0.437420979,591.0,0.0007401370203045
0.0,37.5%,334114.2240934237,1.0,0.0111449925,0.45386469900000004,591.0,0.0007679605736040001
1.0,40.0%,10907662.518597651,1.0,0.0113345105,0.435881256,591.0,0.0007375317360406
