Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s),Generated Text
,0,30.151962130172098,1.0,0.012534156,0.461016453,635,0.0007260101622047244,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades. This"
True,2.5%,390428.44810981676,1.0,0.012151372,0.445457735,635,0.0007015082440944882,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades.proofing"
False,2.5%,304065.98112127866,1.0,0.011850294,0.459899825,635,0.0007242516929133858,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades. границы"
True,5.0%,470946.6043445507,1.0,0.01190615,0.444856789,635,0.0007005618724409448,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades. என்பதே"
False,5.0%,366773.5842483551,1.0,0.012021267,0.458821628,635,0.0007225537448818897,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades.पल"
True,7.5%,533652.4161901023,1.0,0.011998464,0.445807736,635,0.0007020594267716536,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades.ালি"
False,7.5%,323676.55204902356,1.0,0.011968998,0.460807953,635,0.0007256818157480315,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades. Publish"
True,10.0%,729416.3698477013,1.0,0.011927369,0.445339813,635,0.0007013225401574803,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades. patriotism"
False,10.0%,304065.98112127866,1.0,0.011892764,0.463895228,635,0.0007305436661417323,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades. gegründ"
True,12.5%,685223.2660649162,1.0,0.011777487,0.444351926,635,0.0006997668125984252,"Hundreds of babies have been rescued by police in China after a crackdown was launched on trafficking infants. The nationwide bust saw 1,094 people arrested as officers acted on information relating to four major internet-based baby trafficking rings. China's Public Security Ministry said 382 babies were rescued after four websites were found to be selling children under the guise of adoption. Hundreds of babies have been rescued after police in China launched a crackdown on four baby trafficking websites. Nearly 2,000 suspects were arrested as a result of the nationwide operation . The ministry said the internet has helped baby traffickers, by providing a more secretive cover for the illegal business. Child abduction and trafficking is widespread in China, where strict population control rules have encouraged the traditional bias for sons. The strict laws limit many families to one child, and with boys being favoured as heirs to the family name, many female babies are sold, aborted or abandoned. Poverty fuels the trade, while illicit profits tempts traffickers, resulting in a thriving market for babies and toddlers. To address the issue, China is considering tougher penalties for parents who sell their children, as well as for those people who are found to have bought a child. Around 118 boys are born for every 100 girls, against a global average of 1003 to 107 boys per 100 girls. The imbalance has created criminal demand for kidnapped or bought baby boys, as well as baby girls destined to be brides attracting rich dowries in sparsely populated regions. 'Child traffickers have now taken the fight online, using 'unofficial adoption' as a front,' state news agency Xinhua quoted an unidentified police official as saying. 'They are well-hidden and very deceptive.' Zhang Shuxia, an obstetrician involved in baby trafficking, standing trial in Weinan Intermediate People's Court in Weinan, Shaanxi province in December. She was handed a suspended death sentence for stealing seven babies and selling them to traffickers . The traffickers arrested today used websites like China's Orphan Network and Dream Adoption Home. State news agenct Xinhau did not say what steps the authorities were taking to reunite the rescued babies with their parents. Parents in China have been warned to guard against kidnappers, who could pose as nurses in hospitals or lie in wait outside school gates to bundle unsuspecting children into vans or speed off with them on motorbikes. Last month a Chinese court handed down a suspended death sentence to a doctor who sold seven newborns to human traffickers in a case that sparked public anger. Zhang Shuxia, 55, an obstetrician in northwestern Shaanxi province, was found guilty of selling the babies for as much as 21,600 yuan ($3,600) each between 2011 and 2013, the court said. Last year, China, which has a population of about 1.4 billion, said it would ease family restrictions, letting millions of families have two children, in the country's most significant liberalisation of its strict one-child policy in about three decades.犹如"
