Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
,0,30.62678644311483,1.0,0.0131934815,0.5024064095,1459.0,0.00034434983516105
1.0,2.5%,815531.1123553981,1.0,0.012038008499999999,0.483088945,1459.0,0.00033110962645645
0.0,2.5%,304065.98112127866,1.0,0.012069248000000001,0.503154548,1459.0,0.0003448626100068
1.0,5.0%,1508429.9469499283,1.0,0.011993454,0.484876277,1459.0,0.0003323346655243
0.0,5.0%,344551.8961378237,1.0,0.012056959,0.5005426125,1459.0,0.0003430723869088
1.0,7.5%,1290791.426874174,1.0,0.012096694,0.487781613,1459.0,0.0003343259856065
0.0,7.5%,334114.2240934237,1.0,0.013111873,0.5002818795,1459.0,0.0003428936802604
1.0,10.0%,1676909.1383510297,1.0,0.0142484205,0.4880019795,1459.0,0.00033447702501704997
0.0,10.0%,334114.2240934237,1.0,0.0122774755,0.499004185,1459.0,0.0003420179472241
1.0,12.5%,2133005.6708466033,1.0,0.012417269500000001,0.486047195,1459.0,0.00033313721384505
0.0,12.5%,334114.2240934237,1.0,0.01206803,0.49817216799999997,1459.0,0.0003414476819739
1.0,15.0%,29697668.52656856,1.0,0.012032859,0.4841820405,1459.0,0.00033185883516105
0.0,15.0%,313871.26658515114,1.0,0.01203901,0.49755070850000005,1459.0,0.00034102173303625
1.0,17.5%,11339700.08568015,1.0,0.0121078305,0.485987517,1459.0,0.0003330963104866
0.0,17.5%,355662.7401930894,1.0,0.0120687365,0.4971868205,1459.0,0.0003407723238519
1.0,20.0%,4248293.27140503,1.0,0.012052606,0.48572714,1459.0,0.00033291784784094996
0.0,20.0%,344551.8961378237,1.0,0.0119760415,0.49763535849999996,1459.0,0.0003410797522275
1.0,22.5%,6900827.982413562,1.0,0.0119571755,0.483870376,1459.0,0.00033164522001364997
0.0,22.5%,344551.8961378237,1.0,0.012029567500000001,0.497794875,1459.0,0.0003411890849897
1.0,25.0%,13132794.501489548,1.0,0.0119333805,0.483508357,1459.0,0.0003313970918437
0.0,25.0%,344551.8961378237,1.0,0.01198606,0.49848815450000006,1459.0,0.0003416642594242
1.0,27.5%,7455986.8901125,1.0,0.012556488000000001,0.4892681165,1459.0,0.0003353448365318
0.0,27.5%,323676.5520490236,1.0,0.011954796,0.5021801365,1459.0,0.00034419474742965
1.0,30.0%,9935228.714853443,1.0,0.012028691000000001,0.4887966705,1459.0,0.00033502170699100005
0.0,30.0%,313871.26658515114,1.0,0.0120486135,0.5048504425,1459.0,0.00034602497772445
1.0,32.5%,8573647.96353487,1.0,0.0119502825,0.49099436900000004,1459.0,0.00033652801165175
0.0,32.5%,344551.8961378237,1.0,0.0120421965,0.5015720825000001,1459.0,0.0003437779866346
1.0,35.0%,10020208.952618264,1.0,0.011984215999999999,0.485961384,1459.0,0.00033307839890330004
0.0,35.0%,334114.2240934237,1.0,0.0124836005,0.5031048899999999,1459.0,0.00034482857436595
1.0,37.5%,17145828.589223355,1.0,0.011970129999999999,0.486372165,1459.0,0.0003333599485949
0.0,37.5%,334114.2240934237,1.0,0.0131314345,0.502714332,1459.0,0.000344560885538
1.0,40.0%,8316748.247676391,1.0,0.0118614745,0.48285362099999996,1459.0,0.00033094833516105
0.0,40.0%,344551.8961378237,1.0,0.0120264065,0.50128684,1459.0,0.0003435824811514
1.0,42.5%,10148051.142168157,1.0,0.0120835195,0.48557437699999995,1459.0,0.00033281314393415
0.0,42.5%,323676.5520490236,1.0,0.012066932999999998,0.499140448,1459.0,0.000342111342015
1.0,45.0%,9477696.45530111,1.0,0.012110215,0.48783872100000003,1459.0,0.0003343651274845
0.0,45.0%,324308.9386295512,1.0,0.01203346,0.502622107,1459.0,0.00034449767443450003
1.0,47.5%,10069282.390094347,1.0,0.011977128,0.48689634049999997,1459.0,0.00033371921898554997
0.0,47.5%,334114.2240934237,1.0,0.0121413735,0.5038927835,1459.0,0.00034536859732690005
1.0,50.0%,11169372.110238036,1.0,0.0121327225,0.48908436,1459.0,0.0003352188896504
0.0,50.0%,324308.9386295512,1.0,0.0121173785,0.5032236990000001,1459.0,0.00034491000616854997
1.0,52.5%,9388418.066349331,1.0,0.012799257000000001,0.48726950049999995,1459.0,0.0003339749832076
0.0,52.5%,323676.5520490236,1.0,0.011971453,0.50108894,1459.0,0.00034344684030155
1.0,55.0%,13849003.320022551,1.0,0.012370230999999999,0.4895239305,1459.0,0.0003355201716929
0.0,55.0%,334114.2240934237,1.0,0.0118793035,0.49920396850000004,1459.0,0.00034215487902669996
1.0,57.5%,13030355.59639098,1.0,0.0120217375,0.4877227875,1459.0,0.00033428566655235
0.0,57.5%,324308.9386295512,1.0,0.011926117,0.498702726,1459.0,0.00034181132693620003
1.0,60.0%,10379023.95992512,1.0,0.012457471,0.4851098495,1459.0,0.0003324947563399
0.0,60.0%,323676.5520490236,1.0,0.012279660000000001,0.5020164229999999,1459.0,0.0003440825380397
1.0,62.5%,14609052.953410724,1.0,0.0119638135,0.48420149749999997,1459.0,0.00033187217100750003
0.0,62.5%,313871.26658515114,1.0,0.012016212,0.49819024749999996,1459.0,0.00034146007368054997
1.0,65.0%,9559468.202002335,1.0,0.0118930045,0.483182747,1459.0,0.00033117391843725
0.0,65.0%,334114.2240934237,1.0,0.011959906,0.498339274,1459.0,0.00034156221658665
1.0,67.5%,6886782.18437985,1.0,0.012083695,0.485705775,1459.0,0.00033290320424945
0.0,67.5%,344551.8961378237,1.0,0.012113737,0.498040189,1459.0,0.0003413572234407
1.0,70.0%,12292844.179789778,1.0,0.0120094445,0.484901451,1459.0,0.00033235191980805
0.0,70.0%,345225.06814868934,1.0,0.0131488475,0.5027421795,1459.0,0.0003445799722412
1.0,72.5%,48758725.321224764,1.0,0.012091795499999999,0.4867659795,1459.0,0.00033362986943110003
0.0,72.5%,323676.5520490236,1.0,0.011990543499999999,0.5009211634999999,1459.0,0.00034333184612745
1.0,75.0%,70375967.33157961,1.0,0.0118890415,0.487881923,1459.0,0.00033439473817675
0.0,75.0%,334114.2240934237,1.0,0.01181392,0.49863177200000003,1459.0,0.00034176269499650003
1.0,77.5%,70432392.853549,1.0,0.011932143499999999,0.491007003,1459.0,0.0003365366710075
0.0,77.5%,344551.8961378237,1.0,0.012031361,0.501704874,1459.0,0.00034386900205615
1.0,80.0%,70375967.33157961,1.0,0.011951439500000001,0.486277701,1459.0,0.00033329520287865
0.0,80.0%,323676.5520490236,1.0,0.012012054500000001,0.5017019635,1459.0,0.00034386700719665
1.0,82.5%,4775166.292367063,1.0,0.012268218000000001,0.48501128299999996,1459.0,0.0003324271987662
0.0,82.5%,334114.2240934237,1.0,0.012004505,0.499183269,1459.0,0.0003421406915695
1.0,85.0%,115056200.01193798,1.0,0.012352147,0.48401242050000004,1459.0,0.00033174257745025
0.0,85.0%,323676.5520490236,1.0,0.0120258855,0.4988970435,1459.0,0.0003419445123372
1.0,87.5%,89709445.0607099,1.0,0.012031095,0.483900444,1459.0,0.0003316658286497
0.0,87.5%,323676.5520490236,1.0,0.0130510885,0.49940867499999997,1459.0,0.00034229518505825003
1.0,90.0%,189288225.23699176,1.0,0.0126275375,0.487992431,1459.0,0.000334470480466
0.0,90.0%,324308.9386295512,1.0,0.012029813,0.501244444,1459.0,0.0003435534228923
1.0,92.5%,9672774.267863667,1.0,0.0140841,0.4868873635,1459.0,0.00033371306614115
0.0,92.5%,344551.8961378237,1.0,0.0121035725,0.501470862,1459.0,0.00034370861000685
1.0,95.0%,1431305.402671616,1.0,0.0119886405,0.48654929950000003,1459.0,0.00033348135675115
0.0,95.0%,334114.2240934237,1.0,0.012265574000000001,0.5006988529999999,1459.0,0.00034317947429745
1.0,97.5%,1227594.0727708107,1.0,0.0121692815,0.49014442300000005,1459.0,0.00033594545784779997
0.0,97.5%,344551.8961378237,1.0,0.012238938500000001,0.502248757,1459.0,0.0003442417799862
