Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s),Generated Text
,,27.4536739354601,1.0,0.001106197,0.090804911,715,0.00012699987552447552,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York.

"
True,5%,442413.3920089205,1.0,0.000955143,0.086076103,715,0.00012038615804195804,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York.<<<<"
True,7.5%,501320.0507709557,1.0,0.000977805,0.08657029,715,0.00012107732867132866,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York. Unpublished"
True,10%,685223.2660649162,1.0,0.000982014,0.086397997,715,0.00012083635944055945,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York. ((*"
True,12.5%,879844.0897331391,1.0,0.000966986,0.086539722,715,0.00012103457622377622,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York.िक्शन"
True,15%,936589.1582325544,1.0,0.000974881,0.086360677,715,0.00012078416363636363,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York.textFont"
True,17.5%,936589.1582325544,1.0,0.00098546,0.086776738,715,0.00012136606713286714,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York.ítja"
True,20%,1643765.1638145708,1.0,0.000975662,0.086447019,715,0.00012090492167832168,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York.ходить"
True,22.5%,1749778.908642818,1.0,0.000980852,0.086446919,715,0.00012090478181818182,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York.Purpose"
True,25%,1862629.9525816191,1.0,0.001106017,0.088011346,715,0.00012309279160839162,"By . Daniel Miller . UPDATED: . 11:07 EST, 19 January 2012 . Careless: The ring's owner Caroline Gruosi-Scheufele, claims she raced back to the bathroom seven minutes later but it had vanished . Police in Hong Kong are hunting for an emerald and diamond ring worth over £1million which was stolen after its socialite owner left it in a hotel bathroom. Swiss jeweller Caroline Gruosi-Scheufele, 49, forgot she had taken the ring off to wash her hands after visiting the ladies' room of the Four Seasons Hotel's Harbour View ballroom in Hong Kong. She raced back seven minutes later only to discover it had gone. The stunning piece made by Chopard, the family firm which Mrs Gruosi-Scheufele runs with her brother Karl, consists of a 16.83 carat emerald sitting between two diamonds of 1.15 and 1.29 carats, with another 674 small diamonds around the band. Hong Kong police are treating the matter as theft and a £40,000 reward has been offered for its return. It is not yet clear whether the reward money has been offered by the police or the jewellers themselves. A police spokesman said: 'A female . foreigner left an emerald ring valued at HK$12 million in the washroom . on the fourth floor of the Four Seasons Hotel in Hong Kong. 'She took off the ring to wash her hands and forgot about it when she left the washroom. 'When she remembered the ring a few minutes later, she went back but failed to find it.' The ring's owner Caroline Gruosi-Scheufele, . claims she raced back to the bathroom seven minutes later but the ring similar to this had . gone . Mrs Gruosi-Scheufele, who has appeared in the pages of Hello magazine, claims she last saw the ring at around 11.24pm but by 11.31pm it had gone. She was in Hong Kong for the opening of a new Chopard store when the theft happened on Sept 8 last year. Detectives declined to say if staff and guests had been searched. Their spokesman added: 'A lot of people were coming and going. The washroom was very busy.' It is feared the ring could already have been disassembled and sold off through Hong Kong's network of small jewellers and pawn shops. Originally a watchmaker, Chopard, recently signed the Hollywood star . Uma Thurman to wear its products. The company was founded in 1860 by . Louis-Ulysse Chopard. Venue: The ring was left in the bathroom of the Harbour View Ballroom at the Four Seasons Hotel in Hong Kong . It was bought by Mrs Gruosi-Scheufele's  parents, . Karl and Karin Scheufele, in 1963. Last . week a 16-carat yellow diamond, stolen in an armed raid on a London . jewellers more than four years ago, surfaced in a Hong Kong pawn shop. The owner of the Yau On pawn shop is refusing to return the item claiming they paid more than HK$3 million (£252,000) for it in November 2010. The London jewellers Graff are now suing for the diamond’s immediate return at Manhattan’s state supreme court in New York. Torres"
