Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
,0,23.118311288923124,1.0,0.0129486285,0.494433671,1283.0,0.00038537308729535
1.0,2.5%,809106.6018907878,1.0,0.0125811185,0.477687498,1283.0,0.00037232073109895003
0.0,2.5%,313871.26658515114,1.0,0.012145901,0.49126958249999997,1283.0,0.0003829069232268
1.0,5.0%,1126529.200345718,1.0,0.012016441,0.4763083465,1283.0,0.00037124578838655003
0.0,5.0%,366773.5842483551,1.0,0.0122841775,0.489892741,1283.0,0.00038183378098200003
1.0,7.5%,1556991.6647888985,1.0,0.0121263095,0.474967217,1283.0,0.00037020048090405
0.0,7.5%,313871.26658515114,1.0,0.012215437499999999,0.492460298,1283.0,0.000383834994544
1.0,10.0%,1635754.1453659104,1.0,0.012482096500000001,0.478158713,1283.0,0.00037268800701475003
0.0,10.0%,355662.7401930894,1.0,0.0121851055,0.491198945,1283.0,0.00038285186671855004
1.0,12.5%,1764302.6963934833,1.0,0.012092796,0.4770177775,1283.0,0.00037179873538575
0.0,12.5%,334114.2240934237,1.0,0.013139213,0.49253520900000003,1283.0,0.00038389338191730004
1.0,15.0%,18212707.23686231,1.0,0.012210719,0.4770750655,1283.0,0.00037184338698359996
0.0,15.0%,345225.06814868934,1.0,0.012149373,0.491785478,1283.0,0.0003833090241621
1.0,17.5%,6345078.680296363,1.0,0.0122032745,0.477062031,1283.0,0.0003718332275915
0.0,17.5%,355662.7401930894,1.0,0.012143066000000001,0.4918023945,1283.0,0.00038332220927510003
1.0,20.0%,3253085.559913745,1.0,0.0129943795,0.477572771,1283.0,0.0003722313102104
0.0,20.0%,304065.98112127866,1.0,0.012080061999999999,0.492538772,1283.0,0.0003838961590023
1.0,22.5%,9292099.660386171,1.0,0.012067953499999999,0.479533341,1283.0,0.00037375942400620003
0.0,22.5%,334114.2240934237,1.0,0.012408142,0.495720173,1283.0,0.0003863758168355
1.0,25.0%,6828376.17805498,1.0,0.0120372155,0.47861592750000004,1283.0,0.0003730443706157
0.0,25.0%,355662.7401930894,1.0,0.011988358,0.495436597,1283.0,0.00038615479111455
1.0,27.5%,6158021.491187932,1.0,0.012025073,0.4820910195,1283.0,0.0003757529380358
0.0,27.5%,323676.5520490236,1.0,0.0121486315,0.4981875,1283.0,0.00038829890880745
1.0,30.0%,12100784.346404657,1.0,0.012351279,0.48158094549999997,1283.0,0.0003753553745128
0.0,30.0%,313871.26658515114,1.0,0.0119903975,0.4935992495,1283.0,0.0003847227197973
1.0,32.5%,9177500.703809435,1.0,0.0124322975,0.4853242935,1283.0,0.00037827302689005
0.0,32.5%,344551.8961378237,1.0,0.0121589105,0.49481771250000006,1283.0,0.00038567241816050003
1.0,35.0%,14609052.953410724,1.0,0.012062118,0.481802233,1283.0,0.0003755278511301
0.0,35.0%,334114.2240934237,1.0,0.0121362375,0.494770363,1283.0,0.00038563551286045
1.0,37.5%,13908944.16222909,1.0,0.012756646,0.482458433,1283.0,0.00037603930865154995
0.0,37.5%,344551.8961378237,1.0,0.012131653999999999,0.495130073,1283.0,0.00038591587918935003
1.0,40.0%,11551328.697292756,1.0,0.01217988,0.4793659695,1283.0,0.0003736289707716
0.0,40.0%,313871.26658515114,1.0,0.0121244905,0.494970746,1283.0,0.00038579169602489995
1.0,42.5%,11499248.453390889,1.0,0.012134800000000001,0.477458871,1283.0,0.00037214253390485
0.0,42.5%,323676.5520490236,1.0,0.012634895,0.4945925865,1283.0,0.00038549694972715
1.0,45.0%,11008781.898911867,1.0,0.012313032,0.47909952050000004,1283.0,0.00037342129423225
0.0,45.0%,313871.26658515114,1.0,0.012468045,0.4941084225,1283.0,0.00038511958105995
1.0,47.5%,8718063.379482284,1.0,0.012140621,0.48101360849999997,1283.0,0.00037491317887759995
0.0,47.5%,313871.26658515114,1.0,0.0121824305,0.49464601799999997,1283.0,0.00038553859547930003
1.0,50.0%,9878860.032198897,1.0,0.012062759,0.48096236049999996,1283.0,0.00037487323499605003
0.0,50.0%,334114.2240934237,1.0,0.012085357,0.4934854195,1283.0,0.0003846339980514
1.0,52.5%,8955623.700233467,1.0,0.0123443115,0.47908573,1283.0,0.00037341054559619996
0.0,52.5%,344551.8961378237,1.0,0.012285039000000001,0.4927220285,1283.0,0.00038403899337485
1.0,55.0%,9924862.174259005,1.0,0.0120452055,0.4783283945,1283.0,0.000372820260717
0.0,55.0%,313871.26658515114,1.0,0.012237925,0.5009669155,1283.0,0.0003904652498051
1.0,57.5%,13353184.731695227,1.0,0.012452556,0.4805482835,1283.0,0.00037455049376455
0.0,57.5%,335419.78268481686,1.0,0.0120872,0.49421506400000004,1283.0,0.000385202699922
1.0,60.0%,10379023.95992512,1.0,0.012100360000000001,0.478642021,1283.0,0.00037306470849565
